file,key,text
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0047\root.json,start.description.text,"Hello, can you help me get a $(red)ghast tear$()? I need it for my medical research."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0048\quest_0048_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0048\quest_0048_01.json,start.description.text,"I need your help retrieving a witch hat, any one would do. Witches seldom drop it."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0048\quest_0048_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0048\quest_0048_01.json,complete.description.text,YOU FOOL! NOW LETS BRING DOOM UPON THIS VILLAGE! I TAKE GLORY IN MY SACRIFICE IF IT MEANT BRINGING THIS VILLAGE TO ITS END!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0048\quest_0048_02.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0048\quest_0048_02.json,start.description.text,HAHAHAHA! RAIN POISON ON US!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0048\quest_0048_02.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0048\quest_0048_02.json,complete.description.text,"Well, great job. You're such a hero. Is that what you wanted to hear?"
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0048\quest_0048_03.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0048\quest_0048_03.json,start.description.text,Kill 3 regular village guards and come back to me. Don't let others see you. If your reputation gets too low I won't talk to you... For obvious reasons.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0048\quest_0048_03.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0048\quest_0048_03.json,complete.description.text,"Hahaha... You vile man. Here, this is how you use it. Stay mischievous."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0048\quest_0048_03b.json,start.title.text,Guards
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0048\quest_0048_03b.json,start.description.text,"Still want something, 'hero'? Well, want to learn how to use the mixing cauldron? Kill 3 villager guards for me. I need their sacrifice for... Well it's none of your concern. Just kill 3. The quiet ones, don't choose the chatty ones that give you task. And do it quietly... if you can. I don't want to be linked with the murder."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0048\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0048\root.json,start.description.text,Can you help me with something?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0049\quest_0049_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0049\quest_0049_01.json,start.description.text,Did you get the $(red)magma cream$()?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0049\quest_0049_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0049\quest_0049_01.json,complete.description.text,Ow! That's hot... Alright thanks for your help!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0049\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0049\root.json,start.description.text,"Hello, can you help me get a $(red)magma cream$()? I need it for my medical research."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0050\quest_0050_01.json,start.title.text,Advice
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0050\quest_0050_01.json,start.description.text,"Just a word of advice... Though most of the folks here are nice and all, some of them... not so much. Don't believe in everything people say, yea?"
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0050\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0050\root.json,start.description.text,"Hey young man, fancy a chat?"
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0051\quest_0051_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0051\quest_0051_01.json,start.description.text,Got the $(red)pumpkin seeds$() yet?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0051\quest_0051_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0051\quest_0051_01.json,complete.description.text,"Many thanks, now I can grow a small pumpkin farm behind my house and begin my studies, haha!"
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0051\quest_0051_01b.json,start.title.text,Advice
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0051\quest_0051_01b.json,start.description.text,"As an ambitious farmer, my goal in life is to be an expert in growing different vegetations! However I've only had experience with wheat and potatoes... Would you help me find some pumpkin seeds? I will begin my ambitious conquest from there!"
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0051\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0051\root.json,start.description.text,Hello good sir! Could you help me with something?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0052\quest_0052_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0052\quest_0052_01.json,start.description.text,Forgot already? Don't worry let me remind you. I need a $(red)straw bale$().
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0052\quest_0052_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0052\quest_0052_01.json,complete.description.text,A straw bale! Now we can make ourselves brand new straw hats! Thanks stranger.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0052\quest_0052_01b.json,start.title.text,Hello
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0052\quest_0052_01b.json,start.description.text,Me and my frend's hats are a bit broken in. We wanna make a new hat you see... Could you get me a $(red)bale of straw$()?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0052\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0052\root.json,start.description.text,Ey fella! Give me a hand would ya?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0053\quest_0053_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0053\quest_0053_01.json,start.description.text,Did you get the $(red)2 onions$()?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0053\quest_0053_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0053\quest_0053_01.json,complete.description.text,"Good job, boy. Get me $(red)2 melon seeds$() as well?"
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0053\quest_0053_01b.json,start.title.text,Hello
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0053\quest_0053_01b.json,start.description.text,"Great, could you get me $(red)2 onions$()?"
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0053\quest_0053_02.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0053\quest_0053_02.json,start.description.text,Did you get the $(red)2 melon seeds$()?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0053\quest_0053_02.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0053\quest_0053_02.json,complete.description.text,Get me 4 sweet berries as well? Villagers like myself can't risk going into the woods to collect these.   *You hear the villager chuckle as he finishes his sentence.*
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0053\quest_0053_03.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0053\quest_0053_03.json,start.description.text,"So, did you get the $(red)4 sweet berries$()?"
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0053\quest_0053_03.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0053\quest_0053_03.json,complete.description.text,"You've been great, young man. Do me another favor? I need 2 beetroots... I promise it's the last thing I'll ask."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0053\quest_0053_04.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0053\quest_0053_04.json,start.description.text,"Hello, did you get the$(red) 2 beetroots$()?"
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0053\quest_0053_04.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0053\quest_0053_04.json,complete.description.text,Thanks.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0053\quest_0053_05.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0053\quest_0053_05.json,start.description.text,Well... Why are you still here? Are you expecting some kind of reward?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0053\quest_0053_06.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0053\quest_0053_06.json,start.description.text,"Well, how presumptuous of you. I didn't mention anything about a reward, did I? Run along now, boy, before I get the guards on you."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0053\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0053\root.json,start.description.text,"Hello young man, can you help me?"
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0054\quest_0054_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0054\quest_0054_01.json,start.description.text,Did you get the $(red)iron hoe$()?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0054\quest_0054_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0054\quest_0054_01.json,complete.description.text,Oh you got it for us... I'm very grateful for that. I feel bad for asking for another favor... But do you think you can make $(red)2 loaves of bread$() for us? We're only good at growing and harvesting you see. You can use the wheat in our farm for that!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0054\quest_0054_01b.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0054\quest_0054_01b.json,start.description.text,Our equipments are a bit broken in... do you think you can get us an $(red)iron hoe$()?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0054\quest_0054_02.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0054\quest_0054_02.json,start.description.text,Let me know if you could make $(red)2 loaves of bread$() for us. No rush though!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0054\quest_0054_02.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0054\quest_0054_02.json,complete.description.text,"Thanks a lot! Please accept this, it's not a lot but it's all I could afford at the moment."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0054\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0054\root.json,start.description.text,"Hey there, sorry to bother you! Could you help me get a few things?"
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0055\quest_0055_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0055\quest_0055_01.json,start.description.text,Did you take the trip to Nether and retrieve the $(red)ghost pepper$() yet?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0055\quest_0055_01.json,complete.title.text,Thanks!
